student_id,department,gender,attendance_rate,study_hours_per_week,previous_grade,socio_economic_band,final_grade,risk_category
1907,IT,Female,54,28.0,77,Medium,88.16000725440263,Low Risk
1908,Arts,Female,64,16.0,93,Medium,74.48628856865307,Low Risk
1909,Health,Male,62,3.0,80,High,39.795975893223,High Risk
1910,Health,Male,99,28.0,69,Medium,80.39582658611018,Low Risk
1911,Engineering,Male,61,3.0,73,Low,52.04648626468362,Medium Risk
1912,IT,Male,65,9.0,85,Low,66.20806433702873,Low Risk
1913,Health,Female,72,24.0,38,High,53.66657423660822,Medium Risk
1914,Engineering,Female,50,30.0,85,High,82.0281551025977,Low Risk
1915,Engineering,Male,49,2.0,39,Medium,18.865960764028458,High Risk
1916,Arts,Male,64,1.0,89,Medium,50.91398480717372,Medium Risk
1917,Arts,Male,76,24.0,54,Low,74.77228105261925,Low Risk
1918,Engineering,Female,87,5.0,58,High,48.590905619382106,High Risk
1919,Arts,Male,82,25.0,70,Medium,67.55846620517191,Low Risk
1920,Health,Male,92,7.0,68,Medium,59.97728877826535,Medium Risk
1921,Business,Female,77,34.0,88,Low,87.67168680018713,Low Risk
1922,Health,Female,80,26.0,68,Low,80.17735019639503,Low Risk
1923,Engineering,Male,84,24.0,51,Low,64.13804140669164,Medium Risk
1924,Engineering,Female,63,17.0,39,Low,46.6141786620814,High Risk
1925,Health,Male,79,0.0,52,Medium,29.773986074742538,High Risk
1926,Arts,Female,85,2.0,89,High,59.8696682663089,Medium Risk
1927,Arts,Male,95,3.0,87,High,61.284570370340404,Medium Risk
1928,Engineering,Male,72,14.0,84,Low,59.26969197555958,Medium Risk
1929,IT,Male,56,7.0,79,Low,53.31279228260256,Medium Risk
1930,Arts,Male,63,17.0,47,Medium,61.31242180386482,Medium Risk
1931,Health,Female,76,17.0,50,Low,66.5065923394863,Low Risk
1932,Arts,Female,96,17.0,47,High,56.75900169893184,Medium Risk
1933,Health,Female,41,13.0,54,Low,47.139867497510984,High Risk
1934,Engineering,Female,71,18.0,81,High,62.22402103692624,Medium Risk
1935,Arts,Male,96,29.0,53,Low,91.58951492424558,Low Risk
1936,Health,Male,99,4.0,79,Low,58.92490101926629,Medium Risk
1937,Engineering,Female,63,30.0,71,High,80.68669721116163,Low Risk
1938,IT,Female,48,6.0,88,Medium,56.4152916633743,Medium Risk
1939,Health,Female,43,18.0,40,Medium,45.86242923730549,High Risk
1940,IT,Female,56,30.0,48,Low,70.2407701503578,Low Risk
1941,IT,Female,56,23.0,38,Low,56.87491533089834,Medium Risk
1942,Business,Male,92,33.0,89,High,86.54416145663558,Low Risk
1943,Arts,Male,89,22.0,68,High,72.70636379249947,Low Risk
1944,Health,Male,87,5.0,61,Low,49.27469458587562,High Risk
1945,IT,Female,69,26.0,41,High,60.879529751923236,Medium Risk
1946,Business,Female,79,10.0,37,Medium,39.82598093298017,High Risk
1947,Engineering,Female,97,4.0,81,Medium,68.60860230047618,Low Risk
1948,Health,Female,50,16.0,36,High,54.81195592768048,Medium Risk
1949,IT,Male,60,6.0,59,High,51.11801785599045,Medium Risk
1950,Arts,Male,60,26.0,94,High,87.12317534488285,Low Risk
1951,Business,Female,57,14.0,58,Medium,50.73219097795106,Medium Risk
1952,IT,Male,94,12.0,49,Low,54.73245899008378,Medium Risk
1953,Arts,Male,68,10.0,48,High,43.528477719129725,High Risk
1954,IT,Female,63,25.0,88,High,81.06438953774334,Low Risk
1955,Health,Female,49,21.0,40,High,53.162378318864896,Medium Risk
1956,Health,Female,84,27.0,52,Low,72.63666973040944,Low Risk
1957,Health,Female,56,23.0,54,High,68.77089126517205,Low Risk
1958,Business,Female,57,28.0,96,High,83.92964812289206,Low Risk
1959,Health,Female,81,8.0,74,Medium,53.96805417487649,Medium Risk
1960,Arts,Male,87,3.0,73,High,50.86454702518582,Medium Risk
1961,IT,Male,59,17.0,86,Medium,70.59195979552487,Low Risk
1962,Engineering,Female,76,15.0,66,Low,68.65039711592757,Low Risk
1963,Arts,Male,84,32.0,61,High,85.06008139353581,Low Risk
1964,Arts,Female,57,28.0,86,High,89.38133248723248,Low Risk
1965,Health,Female,56,9.0,97,Medium,70.46004299438852,Low Risk
1966,Business,Female,48,8.0,97,Low,59.79621500910457,Medium Risk
1967,IT,Female,53,30.0,51,Low,61.71851604311099,Medium Risk
1968,Business,Male,88,27.0,83,Medium,77.2900749296094,Low Risk
1969,IT,Female,68,2.0,57,Low,40.22570952991171,High Risk
1970,IT,Male,70,13.0,47,Low,56.26928067849694,Medium Risk
1971,Business,Female,43,24.0,57,Low,70.20988247587162,Low Risk
1972,Arts,Female,57,14.0,91,Low,66.85468220646479,Low Risk
1973,IT,Female,98,1.0,96,Low,71.11233676538741,Low Risk
1974,Business,Male,59,23.0,88,Low,72.32815508287318,Low Risk
1975,IT,Female,95,13.0,54,Low,65.4366147513653,Low Risk
1976,Engineering,Female,95,6.0,86,Low,70.14014097686302,Low Risk
1977,Arts,Female,86,23.0,57,High,59.17243434488483,Medium Risk
1978,Health,Male,82,26.0,69,Medium,74.86936718574093,Low Risk
1979,IT,Male,83,29.0,68,Low,86.29820230566722,Low Risk
1980,Engineering,Male,48,26.0,67,Medium,68.09681001381938,Low Risk
1981,Health,Female,52,14.0,80,Low,51.8209097110944,Medium Risk
1982,Health,Male,54,25.0,79,Low,56.769265745635856,Medium Risk
1983,IT,Female,66,0.0,53,High,36.155315528187955,High Risk
1984,Business,Male,54,3.0,49,Medium,36.22048584263672,High Risk
1985,IT,Male,67,28.0,73,Medium,71.14646230102991,Low Risk
1986,Engineering,Female,76,0.0,52,High,41.858509622167965,High Risk
1987,Health,Male,94,21.0,93,High,86.88832048339737,Low Risk
1988,IT,Female,58,10.0,66,Medium,55.524123024357394,Medium Risk
1989,Business,Female,65,9.0,55,Low,34.51448645040607,High Risk
1990,IT,Male,91,16.0,74,Low,62.91428941315129,Medium Risk
1991,Arts,Female,65,25.0,61,Medium,66.52226410987159,Low Risk
1992,Business,Female,64,20.0,36,Low,57.23303878622478,Medium Risk
1993,Engineering,Male,65,12.0,73,High,61.18540408130021,Medium Risk
1994,Health,Male,65,8.0,90,High,62.63121968726005,Medium Risk
1995,IT,Female,85,10.0,47,High,50.64949234818641,Medium Risk
1996,Business,Male,67,10.0,90,Medium,60.63419937614023,Medium Risk
1997,Arts,Female,88,5.0,90,Medium,59.030024389469546,Medium Risk
1998,Business,Female,57,17.0,62,Medium,43.40916476863509,High Risk
1999,Arts,Male,71,5.0,98,Low,55.57706727356253,Medium Risk
2000,Engineering,Male,92,12.0,98,Medium,80.20021837113741,Low Risk
2001,Health,Male,42,21.0,90,Medium,68.44711942882587,Low Risk
2002,Engineering,Male,41,30.0,75,High,71.27973312926908,Low Risk
2003,IT,Female,72,21.0,75,Low,67.00973760134119,Low Risk
2004,Business,Female,81,26.0,38,Low,58.06674883301525,Medium Risk
2005,Arts,Male,58,13.0,91,High,59.66408346173172,Medium Risk
2006,Arts,Male,56,4.0,64,Low,41.619958788250685,High Risk
2007,Business,Female,83,31.0,80,Medium,72.78585413051249,Low Risk
2008,Business,Female,72,33.0,90,Low,88.21586906799202,Low Risk
2009,IT,Female,51,6.0,65,High,50.19614420815603,Medium Risk
2010,Engineering,Female,88,9.0,41,Low,54.05330743260323,Medium Risk
2011,Arts,Male,95,16.0,88,High,73.92276474555096,Low Risk
2012,IT,Female,42,29.0,42,Medium,59.48161779049137,Medium Risk
2013,Engineering,Female,82,20.0,89,Medium,74.413012583468,Low Risk
2014,IT,Male,88,12.0,78,High,67.79256440001417,Low Risk
2015,Arts,Female,94,0.0,47,Medium,53.89064694246419,Medium Risk
2016,Business,Female,65,0.0,54,Medium,44.21099281574925,High Risk
2017,Business,Male,74,32.0,66,Low,83.62476583415652,Low Risk
2018,Engineering,Male,47,24.0,94,Medium,70.4426905256977,Low Risk
2019,Health,Male,91,25.0,84,High,88.69963035766904,Low Risk
2020,Engineering,Female,75,12.0,61,Medium,46.928738291761675,High Risk
2021,Health,Female,92,27.0,59,Low,76.43587910805466,Low Risk
2022,IT,Male,93,32.0,86,High,96.7022685189437,Low Risk
2023,IT,Male,46,29.0,55,Medium,69.39252728428652,Low Risk
2024,Arts,Female,85,7.0,52,Medium,55.41930694129445,Medium Risk
2025,Health,Male,85,0.0,73,Medium,52.81898413525816,Medium Risk
2026,Arts,Male,75,11.0,49,High,50.5756501254967,Medium Risk
2027,Business,Male,55,4.0,87,Low,54.57785581895894,Medium Risk
2028,Health,Female,63,23.0,72,High,63.68283375648219,Medium Risk
2029,Engineering,Female,93,5.0,82,High,57.0319364202405,Medium Risk
2030,Business,Female,40,24.0,86,Low,68.87040805876178,Low Risk
2031,Business,Female,88,0.0,62,High,49.13918585625248,High Risk
2032,Engineering,Female,64,24.0,50,High,52.14630892861213,Medium Risk
2033,Business,Female,49,0.0,50,Medium,34.93087828569711,High Risk
2034,Health,Male,93,31.0,69,High,90.78637026751636,Low Risk
2035,Arts,Female,55,2.0,51,Medium,36.086288575202225,High Risk
2036,Business,Female,55,18.0,86,High,80.64679769970394,Low Risk
2037,Health,Male,97,28.0,46,Medium,71.90238936210888,Low Risk
2038,IT,Female,47,1.0,82,Medium,41.73347701967878,High Risk
2039,Health,Female,68,8.0,56,Medium,46.42959856323674,High Risk
2040,Arts,Male,78,16.0,83,Low,69.59287433225388,Low Risk
2041,Health,Male,67,16.0,86,High,65.82765112220225,Low Risk
2042,Engineering,Male,45,11.0,35,High,29.40913673237077,High Risk
2043,Arts,Female,55,19.0,98,High,68.42071022258115,Low Risk
2044,IT,Male,59,2.0,42,Low,34.01427582535555,High Risk
2045,Engineering,Female,55,3.0,59,Medium,47.82143249237198,High Risk
2046,Health,Female,46,16.0,85,High,74.36345964023748,Low Risk
2047,Arts,Female,80,14.0,87,Low,77.86284338710394,Low Risk
2048,IT,Female,53,32.0,49,Low,63.59772582196436,Medium Risk
2049,Engineering,Male,82,15.0,84,High,66.325142336243,Low Risk
2050,IT,Male,65,10.0,72,Medium,54.744028534943894,Medium Risk
2051,Health,Female,65,19.0,74,Low,77.00735333312151,Low Risk
2052,IT,Male,53,23.0,73,High,65.75745568690864,Low Risk
2053,Business,Female,46,15.0,51,Medium,40.184955056775415,High Risk
2054,Engineering,Female,72,29.0,41,Low,64.84293717828179,Medium Risk
2055,IT,Female,65,33.0,73,Low,85.8923360109165,Low Risk
2056,Health,Male,96,0.0,69,High,57.08964166137652,Medium Risk
2057,Health,Female,84,23.0,85,High,79.04870000105007,Low Risk
2058,IT,Female,59,23.0,81,Medium,75.45048804136017,Low Risk
2059,Health,Male,42,8.0,70,High,32.26096678471902,High Risk
2060,Arts,Male,91,21.0,98,High,85.32297541019618,Low Risk
2061,Arts,Male,43,17.0,47,Medium,46.614112528211784,High Risk
2062,Arts,Male,65,16.0,52,High,50.302820349072796,Medium Risk
2063,Business,Female,50,24.0,55,Medium,55.63196878102228,Medium Risk
2064,IT,Male,41,27.0,99,Medium,65.45131108341916,Low Risk
2065,Business,Female,53,14.0,42,Medium,55.539373568864164,Medium Risk
2066,Health,Male,83,29.0,82,High,81.1790761378706,Low Risk
2067,Business,Male,69,26.0,77,Medium,77.69625966717267,Low Risk
2068,Health,Male,88,21.0,87,High,83.57350224890024,Low Risk
2069,Health,Male,51,9.0,61,Medium,55.62240769484872,Medium Risk
2070,Engineering,Male,65,30.0,53,High,70.12661335608618,Low Risk
2071,Arts,Male,83,26.0,57,Medium,70.21342123732947,Low Risk
2072,Health,Female,72,11.0,84,Low,64.13840589142332,Medium Risk
2073,Engineering,Male,52,30.0,85,Low,86.05448165925371,Low Risk
2074,Arts,Male,53,31.0,77,Low,75.92896481159529,Low Risk
2075,Health,Male,63,31.0,85,Medium,77.02078551049554,Low Risk
2076,Health,Male,73,34.0,75,High,76.30545315010784,Low Risk
2077,Business,Female,83,17.0,45,Medium,55.322215692368644,Medium Risk
2078,Business,Male,65,9.0,86,Medium,64.68634898443999,Medium Risk
2079,Arts,Male,60,15.0,57,Medium,52.526253142159135,Medium Risk
2080,Health,Male,67,6.0,83,Medium,52.104874540475734,Medium Risk
2081,IT,Male,87,3.0,72,High,50.30419666089634,Medium Risk
2082,Business,Female,75,26.0,81,Medium,79.96027516120108,Low Risk
2083,Arts,Male,79,24.0,41,Low,63.0132694374065,Medium Risk
2084,Health,Female,41,30.0,96,Low,77.26120713768448,Low Risk
2085,Health,Male,81,10.0,63,Low,65.44594356686443,Low Risk
2086,IT,Female,48,19.0,72,Medium,69.72809769116981,Low Risk
2087,Arts,Female,62,16.0,67,High,49.989869962546024,High Risk
2088,Health,Male,54,10.0,63,High,51.21555638685775,Medium Risk
2089,Business,Male,52,29.0,57,High,62.78882740827165,Medium Risk
2090,IT,Female,62,34.0,37,Medium,67.46049331683344,Low Risk
2091,Arts,Female,56,17.0,79,High,69.40567031076017,Low Risk
2092,IT,Male,87,26.0,42,Low,68.12368049841449,Low Risk
2093,Business,Female,99,34.0,63,High,90.5327592837658,Low Risk
2094,Arts,Female,41,3.0,36,Medium,32.23782123619151,High Risk
2095,IT,Female,59,15.0,84,Medium,65.36746080324191,Low Risk
2096,Engineering,Male,59,15.0,99,High,64.96898217499425,Medium Risk
2097,Business,Female,98,20.0,54,Medium,66.52480235817805,Low Risk
2098,Business,Female,85,25.0,86,High,74.46176822029179,Low Risk
2099,Business,Female,42,18.0,71,High,52.12647821487569,Medium Risk
2100,Engineering,Male,94,16.0,61,Low,78.92241017139118,Low Risk
2101,Engineering,Male,51,25.0,81,Medium,66.39797855542854,Low Risk
2102,Health,Female,79,21.0,40,Low,53.63972712533709,Medium Risk
2103,IT,Male,41,27.0,94,Medium,76.81956717106864,Low Risk
2104,Health,Female,75,0.0,79,High,49.48781144424884,High Risk
2105,IT,Male,53,1.0,78,Medium,43.12644057890464,High Risk
2106,Engineering,Male,55,16.0,52,High,60.75427579847255,Medium Risk
2107,Engineering,Female,58,20.0,99,Medium,77.34476005335019,Low Risk
2108,Health,Male,73,8.0,59,Low,48.17004240977914,High Risk
2109,Arts,Male,83,12.0,61,Low,56.90314449444932,Medium Risk
2110,Health,Male,85,10.0,41,High,47.834480916565894,High Risk
2111,IT,Female,45,15.0,78,Low,62.54843772948154,Medium Risk
2112,Health,Male,52,15.0,63,High,52.301114223281175,Medium Risk
2113,Business,Male,75,1.0,78,High,40.141078985275094,High Risk
2114,IT,Female,61,7.0,70,High,50.21008192759393,Medium Risk
2115,IT,Male,57,12.0,53,Medium,39.62784399323242,High Risk
2116,Arts,Male,51,16.0,40,High,60.00538361052941,Medium Risk
2117,Engineering,Male,91,23.0,59,Low,67.45599251691661,Low Risk
2118,IT,Male,98,2.0,65,Medium,53.37881140785362,Medium Risk
2119,Engineering,Male,93,29.0,43,Low,76.39921640820681,Low Risk
2120,Health,Female,69,17.0,71,High,57.01805103592462,Medium Risk
2121,Business,Female,92,18.0,61,High,67.00981759120285,Low Risk
2122,Arts,Male,90,6.0,47,Low,52.580963716965265,Medium Risk
2123,Engineering,Male,79,8.0,75,Medium,67.90729575277767,Low Risk
2124,IT,Male,46,18.0,58,Low,58.505054490903774,Medium Risk
2125,Engineering,Female,71,21.0,78,High,80.57108327144124,Low Risk
2126,IT,Female,87,17.0,94,Medium,71.42028535143899,Low Risk
2127,Engineering,Male,58,22.0,43,High,58.55417579953217,Medium Risk
2128,IT,Male,45,1.0,36,High,28.13147631234968,High Risk
2129,Health,Female,59,10.0,90,Low,62.3065477500604,Medium Risk
2130,IT,Male,66,30.0,64,High,83.45739182381344,Low Risk
2131,IT,Female,92,17.0,56,Low,81.07526510124768,Low Risk
2132,Business,Female,82,13.0,47,Medium,52.91697980067547,Medium Risk
2133,IT,Male,76,15.0,50,High,60.00388478451198,Medium Risk
2134,Business,Female,87,10.0,79,High,54.08078363460491,Medium Risk
2135,Arts,Male,46,32.0,99,Medium,82.22888770526694,Low Risk
2136,Business,Male,98,6.0,45,Low,50.94481386428728,Medium Risk
2137,Health,Male,44,30.0,54,High,59.57784830215844,Medium Risk
2138,Business,Male,50,13.0,97,Medium,69.59235406813946,Low Risk
2139,Arts,Male,54,27.0,46,High,55.6265580959403,Medium Risk
2140,Health,Male,42,15.0,96,Low,61.88476170981722,Medium Risk
2141,Engineering,Female,97,18.0,76,Low,77.25894335193782,Low Risk
2142,Engineering,Female,44,16.0,92,Low,71.12070936885671,Low Risk
2143,Business,Female,62,25.0,39,Low,59.68666139071488,Medium Risk
2144,Business,Female,92,5.0,61,Medium,60.06692156476926,Medium Risk
2145,Arts,Male,76,8.0,62,High,57.503572383662764,Medium Risk
2146,Arts,Female,48,16.0,60,Medium,53.74074533701486,Medium Risk
2147,IT,Female,54,30.0,83,Low,71.71291955035926,Low Risk
2148,Arts,Female,42,11.0,55,Low,35.34251483457391,High Risk
2149,IT,Male,68,22.0,35,Low,57.48903240851512,Medium Risk
2150,Health,Female,45,4.0,92,Low,46.84381875658431,High Risk
2151,Business,Male,56,2.0,89,High,55.66556655008776,Medium Risk
2152,Health,Female,65,23.0,60,Low,70.27513910859146,Low Risk
2153,Arts,Male,60,16.0,59,High,55.1423340333777,Medium Risk
2154,Health,Male,47,25.0,67,Low,58.10372245635238,Medium Risk
2155,Health,Female,60,3.0,40,High,38.36441329764364,High Risk
2156,Health,Male,96,11.0,57,High,54.7423033231891,Medium Risk
2157,Arts,Male,50,0.0,64,Low,32.84921646241481,High Risk
2158,Health,Female,77,20.0,88,Medium,70.02350557070906,Low Risk
2159,IT,Female,47,18.0,45,Medium,48.81899386836028,High Risk
2160,Arts,Female,81,20.0,65,Medium,76.07115400442336,Low Risk
2161,Health,Male,63,17.0,40,Medium,51.569754778658826,Medium Risk
2162,Arts,Male,74,2.0,45,Medium,37.490687845433825,High Risk
2163,Engineering,Male,94,31.0,46,Low,69.24631041972854,Low Risk
2164,IT,Female,53,9.0,87,Low,59.56274750837905,Medium Risk
2165,Health,Male,94,14.0,70,Low,63.417572364428246,Medium Risk
2166,Engineering,Male,53,4.0,51,Low,38.85510571494858,High Risk
2167,Engineering,Male,49,3.0,62,Low,37.57468830450015,High Risk
2168,Arts,Male,51,27.0,56,Low,69.62906331759662,Low Risk
2169,Engineering,Male,77,3.0,41,High,39.80658164782868,High Risk
2170,IT,Male,83,14.0,49,High,57.096441872861696,Medium Risk
2171,IT,Male,94,16.0,45,Low,64.46448288473276,Medium Risk
2172,Business,Female,85,2.0,58,Low,60.64164109357911,Medium Risk
2173,IT,Female,73,9.0,64,High,59.530681582151324,Medium Risk
2174,Engineering,Female,80,22.0,95,High,80.91836336190835,Low Risk
2175,IT,Male,49,17.0,75,Low,59.66918794369174,Medium Risk
2176,Arts,Male,97,0.0,85,High,55.70084323805339,Medium Risk
2177,Business,Female,56,34.0,78,Medium,75.80002577888183,Low Risk
2178,Engineering,Male,56,30.0,47,Medium,62.93349527760207,Medium Risk
2179,Business,Female,42,0.0,46,Medium,24.06710621772834,High Risk
2180,Engineering,Male,70,2.0,43,High,42.17021030277531,High Risk
2181,Arts,Male,90,2.0,82,Low,51.47283085278609,Medium Risk
2182,Business,Female,40,18.0,83,Low,68.84926336828026,Low Risk
2183,Health,Female,51,28.0,87,Low,81.062278301713,Low Risk
2184,Engineering,Female,78,24.0,90,High,81.42301037620601,Low Risk
2185,Health,Female,43,32.0,74,High,74.00191166879041,Low Risk
2186,Business,Female,81,28.0,58,Medium,72.05631214231269,Low Risk
2187,Health,Male,52,25.0,67,High,68.17050646808659,Low Risk
2188,Health,Male,73,17.0,57,Medium,51.67855477925153,Medium Risk
2189,Business,Male,81,13.0,88,Medium,65.1810612264651,Low Risk
2190,Arts,Female,60,26.0,87,Low,67.84964746648762,Low Risk
2191,Health,Female,61,32.0,83,High,86.76930952914046,Low Risk
2192,Health,Female,96,21.0,83,Low,82.89619584546278,Low Risk
2193,Arts,Female,43,2.0,94,Low,41.278807191352925,High Risk
2194,Health,Female,57,22.0,99,High,71.5496517745153,Low Risk
2195,Health,Female,44,20.0,66,High,53.145374355699154,Medium Risk
2196,Health,Male,58,22.0,55,Medium,56.50280638579451,Medium Risk
2197,IT,Male,41,3.0,52,Medium,31.85790347575287,High Risk
2198,Arts,Male,51,20.0,94,Medium,68.60071617431551,Low Risk
2199,Health,Male,56,30.0,47,Medium,62.345238069589236,Medium Risk
2200,Arts,Male,49,20.0,58,Low,52.45101708300043,Medium Risk
2201,Engineering,Female,73,25.0,64,Low,70.42729393648371,Low Risk
2202,Engineering,Female,45,34.0,36,High,64.50614920915737,Medium Risk
2203,Health,Female,47,17.0,59,Medium,58.15222078181093,Medium Risk
2204,Arts,Female,90,17.0,84,Medium,74.35200214004782,Low Risk
2205,Arts,Female,50,28.0,48,Medium,65.64852628652471,Low Risk
2206,Arts,Female,96,2.0,40,Low,35.454924858847825,High Risk
2207,IT,Male,51,0.0,64,High,40.84236659248312,High Risk
2208,Engineering,Female,48,18.0,64,Low,60.23326389551349,Medium Risk
2209,Arts,Female,41,21.0,72,High,57.99159019125485,Medium Risk
2210,Arts,Female,47,13.0,92,High,51.62881447618106,Medium Risk
2211,IT,Female,97,13.0,75,Low,69.69840055646681,Low Risk
2212,IT,Male,50,15.0,91,Low,63.30374809110653,Medium Risk
2213,Arts,Male,99,32.0,70,High,82.67012258080084,Low Risk
2214,Business,Female,92,12.0,98,Low,66.39268470244038,Low Risk
2215,Arts,Male,75,11.0,50,Low,51.57467872127936,Medium Risk
2216,Arts,Male,49,32.0,48,High,65.30153684769508,Low Risk
2217,IT,Female,60,32.0,65,High,73.44640780806564,Low Risk
2218,IT,Female,59,28.0,99,Medium,82.64953559152063,Low Risk
2219,Arts,Female,87,4.0,89,Low,55.033341757078084,Medium Risk
2220,Arts,Female,47,5.0,74,High,42.891076322803315,High Risk
2221,Arts,Female,75,30.0,59,Low,79.34995018368609,Low Risk
2222,IT,Male,68,15.0,59,Low,55.450179517892266,Medium Risk
2223,Arts,Female,81,30.0,37,High,60.218165169244685,Medium Risk
2224,Arts,Female,51,24.0,60,Medium,59.86384633365857,Medium Risk
2225,Health,Female,53,17.0,74,High,70.57904921895884,Low Risk
2226,Business,Male,87,12.0,72,High,66.10281777877039,Low Risk
2227,Engineering,Female,93,9.0,72,Low,64.91302442028254,Medium Risk
